1412101873,2014/10/01 00:01:13,23.4,80
1412102180,2014/10/01 00:06:20,23.4,80
1412102488,2014/10/01 00:11:28,23.4,80
1412102796,2014/10/01 00:16:36,23.4,81
1412103103,2014/10/01 00:21:43,23.4,81
1412103411,2014/10/01 00:26:51,23.4,81
1412103719,2014/10/01 00:31:59,23.3,81
1412104026,2014/10/01 00:37:06,23.3,81
1412104334,2014/10/01 00:42:14,23.3,81
1412104641,2014/10/01 00:47:21,23.2,81
